mu_r	val
0.0	52.51038240281041
200.0	54.85236715773408
400.0	54.77308967872644
600.0	55.00811502569983
800.0	55.04966731778599
1000.0	55.04822697716773
1200.0	55.009874379519886
1400.0	55.225891744228036
1600.0	55.30748559683829
1800.0	55.18824299995904
2000.0	55.335611537855904
2200.0	55.33392179836792
2400.0	55.3465514854772
2600.0	55.240933719017995
2800.0	55.33734709606042
3000.0	55.28907958450033
3200.0	55.30412307354917
3400.0	55.28004063025437
3600.0	55.34231719269695
3800.0	55.25701422668561
4000.0	55.231454058149566
4200.0	55.441922708253145
4400.0	55.316812803752335
4600.0	55.36242059525415
