mu_r	val
0.0	52.51038240281041
0.004	52.51325140472003
0.008	52.50403678176392
0.012	52.52789903605696
0.016	52.483640954795916
0.02	52.529812200730376
0.024	52.53276299823023
0.028	52.456337835496385
0.032	52.52256514652655
0.036000000000000004	52.54023204817968
0.04	52.55265585360033
0.044	52.53842936552138
0.048	52.54409691201585
0.052000000000000005	52.61445493283238
0.056	52.52652559101946
0.06	52.54241851684196
0.064	52.536862657554344
0.068	52.492895200299316
0.07200000000000001	52.599904872257156
0.076	52.56006632666253
0.08	52.632970116498285
0.084	52.46842798878219
0.088	52.52194931322157
0.092	52.50389783157656
0.096	52.49114691936091
