mu_r	val
0.0	52.559043976510715
20.0	54.197062257196784
40.0	54.47159327018593
60.0	54.69123615742124
80.0	54.63333508396154
100.0	54.69575230272183
120.0	54.87128340794619
140.0	54.814775462911996
160.0	54.83346669083106
180.0	54.98739542773151
200.0	55.04609895753463
220.0	54.995840451367386
240.0	54.96931325235032
260.0	54.97109129078408
280.0	55.00321197877847
300.0	54.94692283717387
320.0	54.82894873747602
340.0	54.71868215445925
360.0	54.93021794139915
380.0	54.97311162833951
400.0	54.90252606268591
420.0	55.128820082321134
440.0	55.17990263273877
460.0	55.07301281826989
480.0	55.1294136794815
500.0	55.01806039080358
520.0	54.911721241793664
540.0	55.09977956581372
560.0	55.06917714291015
580.0	55.024148212485
600.0	54.88158283477
620.0	54.87813171488718
640.0	55.08417855985592
660.0	54.986181910608025
680.0	55.03451505016157
700.0	54.852618167000564
720.0	54.99879570647935
740.0	55.12811764695612
760.0	55.14390937077673
780.0	55.174895232926936
800.0	55.201921353550425
820.0	55.32370537679733
840.0	55.136796499937155
860.0	55.10305344299346
880.0	55.109208278799755
900.0	55.033161680717065
920.0	55.19278462885066
940.0	55.069090682369136
960.0	55.057046311870764
980.0	55.13903177213798
1000.0	54.9687409614659
1020.0	55.24484072244079
1040.0	55.01182688943008
1060.0	55.14159181798989
1080.0	54.95817845080335
1100.0	55.044543586664034
1120.0	55.04013919973539
1140.0	55.00841274163459
1160.0	54.93989624729875
1180.0	55.02234776768749
1200.0	55.20320021454459
