mu_r	val
4999.9	145.9270330763175
4999.9039999999995	145.58552250172372
4999.907999999999	146.0677618056809
4999.911999999999	145.5692942179743
4999.915999999999	146.20775538465423
4999.919999999999	145.8567169724445
4999.923999999999	145.96804726185078
4999.927999999999	146.3145616533563
4999.931999999999	145.5584390806475
4999.935999999999	145.53582172400613
4999.939999999999	145.76699485514732
4999.943999999999	145.88507874727668
4999.9479999999985	146.17182519344868
4999.951999999998	146.06092276795982
4999.955999999998	145.83029367763956
4999.959999999998	146.02257087183875
4999.963999999998	145.51065619574248
4999.967999999998	146.18982642891132
4999.971999999998	145.95118936367874
4999.975999999998	145.69499425292528
4999.979999999998	145.99062186177667
4999.983999999998	146.3181636926204
4999.987999999998	146.0304758850002
4999.9919999999975	146.15841261803644
4999.995999999997	146.10011635992163
4999.999999999997	145.95148986105468
5000.003999999997	145.99841383419022
