mu_r	b
0.0	9.0
20.0	10.0
40.0	10.0
60.0	11.0
80.0	11.0
100.0	11.0
120.0	11.0
140.0	12.0
160.0	11.0
180.0	11.0
200.0	10.0
220.0	12.0
240.0	11.0
260.0	11.0
280.0	11.0
300.0	10.0
320.0	11.0
340.0	12.0
360.0	12.0
380.0	12.0
400.0	12.0
420.0	12.0
440.0	12.0
460.0	12.0
480.0	12.0
500.0	12.0
520.0	12.0
540.0	12.0
560.0	11.0
580.0	11.0
600.0	11.0
620.0	11.0
640.0	11.0
660.0	13.0
680.0	11.0
700.0	12.0
720.0	12.0
740.0	11.0
760.0	13.0
780.0	11.0
800.0	12.0
