mu_r	val
0.0	52.51038240281041
0.004	52.483435188089324
0.008	52.58905380606426
0.012	52.38983708068438
0.016	52.65091428276075
0.02	52.54723450574086
0.024	52.77628013562907
0.028	52.639337936954675
0.032	52.76156060625978
0.036000000000000004	52.55759592805001
0.04	52.616890261896884
0.044	52.70969763896719
0.048	52.578216700748406
0.052000000000000005	52.67197276087703
0.056	52.67793192916803
0.06	52.66799096729383
0.064	52.804041136028594
0.068	52.71278157545215
0.07200000000000001	52.72533392347941
0.076	52.61593612690397
0.08	52.83425901395373
0.084	52.801336206567036
0.088	52.875060627159066
0.092	52.78977091176073
0.096	52.73667369970458
