mu_r	val
0.0	52.559043976510715
20.0	61.70809014553302
40.0	63.94428975476882
60.0	64.99494220246973
80.0	65.42021560031522
100.0	66.24686055902889
120.0	66.70334518349705
140.0	66.94988629438541
160.0	66.99684857041206
180.0	67.89447561975656
200.0	67.88207946563595
220.0	68.30670473725958
240.0	68.6901489535044
260.0	68.56448273382807
280.0	68.81121882992375
300.0	68.97137209103157
320.0	69.34101707575543
340.0	69.23062149901527
360.0	69.42349010484146
380.0	69.5603690615983
400.0	69.84281742657053
420.0	70.04147801050631
440.0	69.81324778661792
460.0	69.86686535208118
480.0	69.81935633076542
500.0	70.6701560073566
520.0	70.8173264862914
540.0	70.59879793663583
560.0	70.58919808755833
580.0	70.58962849042003
600.0	70.52393644196502
620.0	70.72147258959106
640.0	71.04892912316777
660.0	70.96194891544067
680.0	71.27778829959722
700.0	70.81559359811396
720.0	71.28568848964598
740.0	71.02870706948642
760.0	71.37182238335232
780.0	71.59769222893398
800.0	71.3093380502394
