mu_r	val
0.0	52.51038240281041
0.004	52.484975617418485
0.008	52.484640891723444
0.012	52.54955675219117
0.016	52.571552885497034
0.02	52.61533312820246
0.024	52.55391318594876
0.028	52.52148990464954
0.032	52.56855593950376
0.036000000000000004	52.669809481497445
0.04	52.70456319378204
0.044	52.712151897613715
0.048	52.691189730429365
0.052000000000000005	52.663697246975886
0.056	52.66810151315251
0.06	52.54034855686343
0.064	52.751666979716305
0.068	52.64612736353057
0.07200000000000001	52.665901760237695
0.076	52.751001604015364
0.08	52.727524251232296
0.084	52.64342645525775
0.088	52.660598190439806
0.092	52.610321468086376
0.096	52.632693598453216
