mu_r	val
4999.0	73.05725552557847
4999.01	73.3536209073144
4999.02	73.27190108821716
4999.030000000001	73.03821099340071
4999.040000000001	73.19892338381624
4999.050000000001	73.09415165550249
4999.060000000001	73.25018547355334
4999.0700000000015	72.95431873572667
4999.080000000002	73.17119052784847
4999.090000000002	73.0249408901258
4999.100000000002	73.20291684631262
4999.110000000002	73.26303133284816
4999.120000000003	73.26935300501982
4999.130000000003	73.093584278031
4999.140000000003	72.82986216435368
4999.150000000003	72.97681587074634
4999.1600000000035	73.32052799536838
4999.170000000004	73.25935742108248
4999.180000000004	73.24396556810538
4999.190000000004	72.94044957359269
4999.200000000004	73.05715683122335
4999.210000000005	73.31475218101158
4999.220000000005	72.89746720937666
4999.230000000005	73.23046723139525
4999.240000000005	73.07158513810535
4999.2500000000055	72.96651103340311
4999.260000000006	72.84136531001835
4999.270000000006	73.28828623416788
4999.280000000006	73.19736392449609
4999.290000000006	73.34155233236949
4999.300000000007	72.92787373325706
4999.310000000007	72.83549206266014
4999.320000000007	73.11899795260895
4999.330000000007	73.38221521247583
4999.340000000007	73.05854569125513
4999.350000000008	72.80836428401173
4999.360000000008	73.1963976000684
4999.370000000008	73.01299344628886
4999.380000000008	73.21758737902779
4999.3900000000085	72.92822876470986
4999.400000000009	73.04383614679007
4999.410000000009	72.92713125546744
4999.420000000009	73.2060926871732
4999.430000000009	73.25346662454436
4999.44000000001	73.03614411009184
4999.45000000001	72.99530936470268
4999.46000000001	72.99657589199742
4999.47000000001	72.92846758739282
4999.4800000000105	73.18704382170692
4999.490000000011	73.01015833924164
4999.500000000011	72.74784754148982
4999.510000000011	73.08112005011819
4999.520000000011	73.00378020564406
4999.530000000012	72.87979402480669
4999.540000000012	73.33745511156381
4999.550000000012	72.94266502514593
4999.560000000012	73.37034684082744
4999.570000000012	73.06927425760831
4999.580000000013	72.90153210629761
4999.590000000013	73.04550015398972
4999.600000000013	73.43824807129879
4999.610000000013	73.18670016465525
4999.6200000000135	72.77963913916066
4999.630000000014	72.81534204844246
4999.640000000014	73.3189240926772
4999.650000000014	73.0455210575957
4999.660000000014	72.94753731754174
4999.670000000015	73.05035570922084
4999.680000000015	73.30091807969407
4999.690000000015	73.07990361366737
4999.700000000015	73.07543056149196
4999.7100000000155	73.16769590097697
4999.720000000016	73.12410482535174
4999.730000000016	73.2739366053489
4999.740000000016	73.11834501066409
4999.750000000016	73.44186970994109
4999.760000000017	73.02352359180551
4999.770000000017	73.43054265688544
4999.780000000017	73.15852293361019
4999.790000000017	72.96068406291172
4999.8000000000175	73.2034958409673
4999.810000000018	73.18992145618195
4999.820000000018	73.25543588395907
4999.830000000018	73.0494819808904
4999.840000000018	73.14680100064794
4999.850000000019	72.90897984013523
4999.860000000019	72.99075437508748
4999.870000000019	73.13188850511605
4999.880000000019	72.78306062600936
4999.890000000019	73.14396074539616
4999.90000000002	73.44944916518833
4999.91000000002	73.16934187091019
4999.92000000002	73.00861629991013
4999.93000000002	72.85536629088111
4999.9400000000205	73.18179348261278
4999.950000000021	73.20645887176194
4999.960000000021	73.101134290651
4999.970000000021	73.24146127280989
4999.980000000021	73.22078498442191
4999.990000000022	73.44106398614636
