mu_r	val
1060.0	142.0480523251841
1080.0	141.90879846231252
1100.0	142.2111451057696
1120.0	141.95629568592972
1140.0	142.91474947637298
1160.0	142.29978308992415
1180.0	142.26027309310678
1200.0	142.3407962376544
1220.0	143.04003996565757
1240.0	144.0254676086639
1260.0	143.79247197647354
1280.0	143.18620994107079
1300.0	144.07284676282498
1320.0	143.40200022378093
1340.0	143.84640788794485
1360.0	142.96299458008912
1380.0	143.64242021010756
1400.0	143.5532321902073
1420.0	143.4693162499084
1440.0	142.98009320773554
1460.0	143.27886557550994
1480.0	143.23601967091992
1500.0	143.44737801429122
1520.0	144.2515473287126
1540.0	143.78978904390476
1560.0	143.94774755413684
1580.0	144.63772346645953
1600.0	144.75984751722947
1620.0	144.8601339782353
1640.0	144.97256932762437
1660.0	144.7342044977239
1680.0	144.8272858619816
1700.0	144.30128351141622
1720.0	144.82323303303556
1740.0	144.32970257510686
1760.0	144.71140303772054
1780.0	144.10110609895122
1800.0	144.27858495036503
1820.0	144.17332741880864
1840.0	143.90971257401287
1860.0	143.88110178900217
1880.0	144.6373274465873
1900.0	144.35596865987034
1920.0	144.4730951100981
1940.0	145.3048205427647
1960.0	144.5146523443646
1980.0	145.61488147144655
2000.0	145.0900715599679
