mu_r	val
0.0	55.17334133138708
20.0	82.1473624761251
40.0	94.28675659076056
60.0	105.69650475191271
80.0	113.23503748288474
100.0	113.82684364791143
120.0	121.00958668998801
140.0	125.25251683435124
160.0	124.91333215872122
180.0	127.35185749936969
200.0	131.27867232289555
220.0	133.26659778365365
240.0	135.63533751457945
260.0	135.46091293748648
280.0	136.87159727014094
300.0	139.4015044192939
320.0	138.90488345018613
340.0	138.54988216856373
360.0	138.83690314161797
380.0	143.76605531539755
400.0	143.09860943541426
420.0	143.2969433052313
440.0	144.49464615578853
460.0	148.56849431850625
480.0	145.3183329674983
500.0	147.18064915706074
520.0	149.4447202158699
540.0	151.07531445092192
560.0	148.85580694850472
580.0	149.85120996195795
600.0	150.5836441859298
620.0	154.2221389235974
640.0	148.54163953769924
660.0	154.0243038529323
680.0	150.9925755591664
700.0	151.62576247317946
720.0	150.80319131289158
740.0	153.16772210824334
760.0	154.45901922837422
780.0	155.25420824681876
800.0	152.7310663931805
820.0	151.9525592519082
840.0	156.10955932573285
860.0	158.06894114318817
880.0	158.51256039754304
900.0	158.0294651208396
920.0	152.361309233661
940.0	153.37742335639714
960.0	158.89459480440638
980.0	152.03593270117602
1000.0	157.03760938953823
1020.0	158.83299852693148
1040.0	152.73948919874434
1060.0	155.24499136956229
1080.0	158.56158134011554
1100.0	158.2722538180733
1120.0	155.8901624165902
1140.0	155.3488309842284
1160.0	155.4176468872741
1180.0	154.27866929189136
1200.0	157.6893745283373
1220.0	157.26493197356507
1240.0	156.6021655506816
1260.0	159.73926624441475
1280.0	157.79507210696138
1300.0	159.48377214652731
1320.0	162.9020842758612
1340.0	156.0057799530616
1360.0	160.42403812744175
1380.0	156.41115736167447
1400.0	158.0377206104114
1420.0	155.72436257823946
1440.0	158.39673880967635
1460.0	159.30118094661117
1480.0	160.00050490717643
1500.0	156.91461635480272
1520.0	158.76699888665902
1540.0	160.77261961079628
1560.0	163.21064654545805
1580.0	162.28059546707618
1600.0	157.5965012235156
1620.0	155.31128807542763
1640.0	164.36133847720635
1660.0	161.09564613002246
1680.0	161.2262393295101
1700.0	165.72347072421206
1720.0	159.1459134183945
1740.0	161.40861666779043
1760.0	159.869679950117
1780.0	157.38648271034654
1800.0	158.58850631905725
1820.0	157.8552695995239
1840.0	161.4125572137519
1860.0	161.39763668062116
1880.0	161.4408502432681
1900.0	164.5797009646199
1920.0	162.87624501901612
1940.0	158.96757961554133
1960.0	159.95769860902925
1980.0	164.59133789294077
2000.0	165.19919203481254
2020.0	157.61847827472474
2040.0	159.0497933048582
2060.0	153.8642097379638
2080.0	158.86463752238623
2100.0	162.56381623724812
2120.0	164.06282462829316
2140.0	162.30623154069013
2160.0	162.27132665135895
2180.0	164.48840490985418
2200.0	161.90563589352445
2220.0	164.23563234527793
2240.0	164.1783963099675
2260.0	159.74099802705888
2280.0	164.34082973463873
2300.0	163.36401023090147
2320.0	165.23214802653044
2340.0	161.70179385041405
2360.0	164.84232857867207
2380.0	163.56893561928248
2400.0	160.58333911820168
2420.0	163.05064217397822
2440.0	160.6104736917758
2460.0	165.83052316736465
2480.0	164.7290604655023
2500.0	162.31870848492818
2520.0	159.30172379581617
2540.0	164.14058246931307
2560.0	164.94827488957662
2580.0	162.7471722133169
2600.0	163.7902525031478
2620.0	162.11210111317365
2640.0	158.16596465850557
2660.0	161.45780859602476
2680.0	161.59519169525265
2700.0	162.64375168164685
2720.0	168.22562313828902
2740.0	161.62711100949883
2760.0	161.86472333507885
2780.0	162.45512254084423
2800.0	157.9578299564101
2820.0	161.13713131733306
2840.0	156.69538992175993
2860.0	160.59379098294545
2880.0	161.85360027376132
2900.0	163.91162574913346
2920.0	162.74347820024894
2940.0	165.02050864902745
2960.0	161.0679712955256
2980.0	158.93261814612472
3000.0	159.69897755799266
3020.0	167.38068379121069
3040.0	164.2384354519665
3060.0	164.84199360824118
3080.0	165.34551117351202
3100.0	164.0546438271002
3120.0	163.88620628380846
3140.0	160.87885689887713
3160.0	163.57240380337024
3180.0	162.60250188677418
3200.0	166.15642641702854
3220.0	162.89157810324537
