mu_r	val
0.0	52.80398398858549
20.0	76.19467245834635
40.0	88.26509018552461
60.0	95.21099327034625
80.0	100.08214825401997
100.0	106.02474071859244
120.0	106.97200349844441
140.0	109.99553788408878
160.0	115.84481134929318
180.0	116.13200011635618
200.0	119.35989309722638
220.0	120.10138545304011
240.0	123.22001095625575
260.0	124.94623814649032
280.0	126.67164191818937
300.0	128.92353552068752
320.0	129.1485889021836
340.0	132.03315212163085
360.0	132.83998138429516
380.0	134.6697832283828
400.0	133.14018574021378
420.0	133.8036106716819
440.0	134.99890163982565
460.0	136.1637227503111
480.0	138.16587763286785
500.0	137.44600444857662
520.0	138.70114038753593
540.0	138.6521074517187
560.0	138.54207046775406
580.0	140.0433354080279
600.0	141.04724622991432
620.0	139.1086445399741
640.0	140.4503425098715
660.0	141.60771253540344
680.0	142.45808053803526
700.0	141.5368071030512
720.0	141.7004233092589
740.0	144.2846550905756
760.0	143.6620547049257
780.0	144.63087327835942
800.0	143.74894928164952
820.0	144.62918210897953
840.0	143.77824958957498
860.0	143.65513337965342
880.0	143.21163122520184
900.0	143.07828371148173
920.0	145.03802429661548
940.0	146.28307710556453
960.0	146.7995801642716
980.0	145.65274616008213
1000.0	144.61110153458876
1020.0	146.1913160990963
1040.0	147.19084894083468
1060.0	144.39263687100257
1080.0	146.04911025732883
1100.0	146.71451593808277
1120.0	146.49090838137818
1140.0	146.9154062141557
1160.0	148.26655849604288
1180.0	146.2459403462957
1200.0	147.03066908729068
1220.0	144.70795980400717
1240.0	145.87401364204499
1260.0	146.82664515561444
1280.0	146.07485224395356
1300.0	147.37478416828029
1320.0	146.755540220153
1340.0	147.92923676255805
1360.0	148.95198886232382
1380.0	148.1558724200774
1400.0	149.18933543538552
1420.0	146.89750292260632
1440.0	148.85623626109657
1460.0	145.47705210141257
1480.0	148.4268322517123
1500.0	146.82496681180172
1520.0	145.7289535062283
1540.0	146.67859030078617
1560.0	145.91991895684143
1580.0	148.93875550666385
1600.0	147.4392138179559
1620.0	148.19062884963455
1640.0	148.40334773320598
1660.0	149.04435914796792
1680.0	148.52566171025254
1700.0	148.8002005562383
1720.0	147.64568497424662
1740.0	148.97490298790325
1760.0	149.8036364441286
1780.0	148.68952507181078
1800.0	147.75915548447648
1820.0	145.3869731056102
1840.0	148.4366542431593
1860.0	147.48953669646284
1880.0	148.4911048613023
1900.0	148.1694463909339
1920.0	146.72367638335433
1940.0	147.94562142132153
1960.0	147.7877405253146
1980.0	148.18856831613357
2000.0	147.98114526910553
2020.0	148.10628511825954
2040.0	149.54543566381767
2060.0	146.60954920261838
2080.0	148.00309037063178
2100.0	148.6043410675268
2120.0	147.91819687827237
2140.0	148.65187485289204
2160.0	148.706147646554
2180.0	149.49786477250973
2200.0	149.47620539410505
2220.0	149.7327092819329
2240.0	148.84787816435616
