mu_r	val
4020.0	146.9679708020337
4040.0	147.07541744975111
4060.0	146.58181115602844
4080.0	146.58819135879202
4100.0	146.86744554463462
4120.0	146.94187286843976
4140.0	146.86779999462127
4160.0	146.71462577959875
4180.0	147.07910855709838
4200.0	146.8027801162866
4220.0	147.0458884450613
4240.0	147.0209795563916
4260.0	147.02874589398795
4280.0	147.241203689264
4300.0	146.35625198630333
4320.0	147.38147574573097
4340.0	147.0098005489443
4360.0	147.2409608762779
4380.0	146.9796468763607
4400.0	146.82596766318795
4420.0	146.48181089386347
4440.0	146.98412798125017
4460.0	146.9943436639979
4480.0	146.55105231235063
4500.0	146.95829919502748
4520.0	146.80257320535318
4540.0	145.90829354479152
4560.0	146.95501948956226
4580.0	147.58704353166308
4600.0	146.82852051111684
4620.0	147.28881415781353
4640.0	146.7568611030988
4660.0	146.77689167304067
4680.0	146.10810794110378
4700.0	146.84627924173998
4720.0	146.1143242738997
4740.0	146.54860598256025
4760.0	146.34404220568786
4780.0	146.28127423529764
4800.0	145.6782552617899
4820.0	146.3838642165838
4840.0	145.89487334815715
4860.0	144.83387456097276
4880.0	145.57919164656195
4900.0	146.25552453841726
4920.0	146.319009504869
4940.0	146.1578524977376
4960.0	146.19024920655662
4980.0	146.14665993659384
5000.0	145.53551645416562
