mu_r	val
0.0	52.57565519488705
20.0	75.39856605301362
40.0	85.39041310829387
60.0	92.20036942878787
80.0	97.02614000623355
100.0	101.6361407683738
120.0	104.60180235281837
140.0	108.35426455503745
160.0	111.92778537780922
180.0	113.78620820574358
200.0	116.14931881374392
220.0	117.3006415822284
240.0	120.01016651640502
260.0	119.9198212473785
280.0	122.66178692467395
300.0	122.9809142504393
320.0	125.61564216711763
340.0	127.04916836634077
360.0	127.53381516526724
380.0	128.49559113833942
400.0	130.3961867690454
420.0	131.18474855758447
440.0	131.0291494436982
460.0	132.92140224834688
480.0	133.02330239214825
500.0	133.21858520997674
520.0	134.89086316519183
540.0	135.13960978182163
560.0	135.75865139780728
580.0	135.89326348129418
600.0	136.42194752842957
620.0	137.23859369120612
640.0	137.39824144282494
660.0	138.21030242430453
680.0	137.75605233349174
700.0	138.63016905426235
720.0	139.46798530935433
740.0	138.83219050299127
760.0	139.54146574033004
780.0	140.03614264922732
800.0	140.3617051949202
820.0	138.89929174677724
840.0	141.04322398005888
860.0	140.83042479008265
880.0	141.0980725160277
900.0	141.17199973221935
920.0	141.2699484365184
940.0	141.19799175058293
960.0	141.12306779179175
980.0	141.1331414195371
1000.0	141.92133454139656
1020.0	142.89093170820354
1040.0	142.30603431416023
1060.0	142.35242714311323
