mu_r	val
0.0	52.7341729291704
250.0	54.798557841141346
500.0	54.76159722169455
750.0	54.932328119645916
1000.0	55.0842135826897
1250.0	55.1712631425888
1500.0	55.10832536237554
1750.0	55.124711622733535
2000.0	55.22993241173763
2250.0	55.14955997630493
2500.0	55.12855395730705
2750.0	55.15974900834814
3000.0	55.19595228560864
3250.0	55.09556326613176
3500.0	55.11402035518274
3750.0	55.04887076733042
4000.0	55.00995218753427
4250.0	55.15752210808331
4500.0	55.076950156623795
4750.0	54.89005729224645
