mu_r	val
0.0	52.57565519488705
20.0	61.3786288033613
40.0	63.554612064976325
60.0	64.67769672856507
80.0	65.49975944546377
100.0	66.03355854209572
120.0	66.23958067312002
140.0	67.01494288923453
160.0	67.26315675718442
180.0	67.53372952786351
200.0	67.72654469670718
220.0	67.90199277466596
240.0	68.56999614228782
260.0	68.24515367306283
280.0	68.6502461068189
300.0	68.97835075029661
320.0	68.70727520000167
340.0	68.96475143896919
360.0	69.20666594880957
380.0	69.52976148117685
400.0	69.66971137239953
420.0	69.60252658673188
440.0	69.72418713167431
460.0	69.83673333533184
480.0	69.91876056975639
500.0	69.87141708111072
520.0	70.02629102626852
540.0	70.35877266089895
560.0	70.26983353429506
580.0	70.50521215702888
600.0	70.53580759279626
620.0	70.74398888228151
640.0	70.73343631429805
660.0	70.54132971711715
680.0	71.04156154975317
700.0	70.87151946066874
720.0	70.93899601735649
740.0	70.82758804995926
760.0	71.45858062359312
780.0	71.16385189355401
800.0	71.44563768797398
820.0	71.16836644168264
840.0	71.24125910002049
860.0	71.40723696556256
880.0	71.49598381578146
900.0	71.19506341228379
920.0	71.38786662890351
940.0	71.49652024193834
960.0	71.37245941166141
980.0	71.80788249804084
1000.0	71.63801094204776
1020.0	71.79299464742358
1040.0	71.95373523729769
1060.0	71.86021888818871
1080.0	71.57720650289755
1100.0	71.80912071196376
1120.0	71.87678743874275
1140.0	71.88398825926082
1160.0	72.05244914052489
1180.0	71.8806415580532
1200.0	71.8582026742915
1220.0	72.00593026786518
1240.0	71.89395003678385
1260.0	71.87793137773224
1280.0	72.17309209161526
1300.0	71.9566512351297
1320.0	72.16386499210647
1340.0	71.98933635673393
1360.0	72.22889281509569
1380.0	72.34685719646765
1400.0	72.31019355363976
1420.0	72.16814163297482
1440.0	72.3382245717963
1460.0	72.38021860191428
1480.0	72.36723571611077
1500.0	72.2351375702214
1520.0	72.43571452188814
1540.0	72.267042830349
1560.0	72.3994073188401
1580.0	72.61701160185241
1600.0	72.23054935935399
1620.0	72.40159467911207
1640.0	72.54127537832196
1660.0	72.50398497613831
1680.0	72.76383631515438
1700.0	72.39608043799609
1720.0	72.68661022456686
1740.0	72.50950405967191
1760.0	72.47159163739775
1780.0	72.67326199173336
1800.0	72.64241534848102
1820.0	72.6485189631352
1840.0	72.67421151403475
1860.0	72.51701921892287
1880.0	72.94345188497837
1900.0	72.80456149024114
1920.0	72.53518122835193
1940.0	72.52959792039107
1960.0	72.62102325889522
1980.0	72.75543918673141
2000.0	72.64117989678866
2020.0	72.87641622448811
2040.0	72.84681731858778
2060.0	72.64358549879839
2080.0	73.13351019019159
2100.0	72.88925864338182
2120.0	72.80384460476643
2140.0	72.8167401575929
2160.0	72.8919982752646
2180.0	73.08155789144038
2200.0	72.9260755389074
2220.0	73.11815678800139
2240.0	72.71091617860901
2260.0	72.50450196835223
2280.0	73.16313741683118
2300.0	72.92863889036411
2320.0	72.7687710626771
2340.0	73.18461061725867
2360.0	72.95241170016449
2380.0	73.25487862469562
2400.0	73.168755477072
2420.0	72.94053598007969
2440.0	72.95254589548755
2460.0	72.9709456778943
2480.0	73.02388270173725
2500.0	73.01235418852
2520.0	72.94399299877094
2540.0	73.05983918392883
2560.0	72.84766775969712
2580.0	73.06713682917412
2600.0	72.98688753006527
2620.0	72.86344479594632
2640.0	73.1044729293487
2660.0	72.95103419350282
